repo_name,tag_name,commit_sha,url
divyamsaran/pytorch,master,bb4148ea8209e131728e5b8047a83e7390e4cee6,https://github.com/divyamsaran/pytorch/archive/bb4148ea8209e131728e5b8047a83e7390e4cee6.tar.gz
KelvinCPChiu/Pytorch,master,6639f18141e5c8865402619111a90c645c89414e,https://github.com/KelvinCPChiu/Pytorch/archive/6639f18141e5c8865402619111a90c645c89414e.tar.gz
EverleyChan/Pytorch,master,4448c311b8f8e19df650be5030da467316435134,https://github.com/EverleyChan/Pytorch/archive/4448c311b8f8e19df650be5030da467316435134.tar.gz
imyutaro/pytorchStudy,master,712a337f38fe83cae7e7516eaaea84c09e845a4b,https://github.com/imyutaro/pytorchStudy/archive/712a337f38fe83cae7e7516eaaea84c09e845a4b.tar.gz
wldyddl5510/Pytorch_Geometric-based-GCN,master,48351b60dc63c40fe19812cf9c17d14db4090c4a,https://github.com/wldyddl5510/Pytorch_Geometric-based-GCN/archive/48351b60dc63c40fe19812cf9c17d14db4090c4a.tar.gz
richiezwj/pytorch_examples,master,f61084487bdabea5b26c00568f5ae984e5a50c04,https://github.com/richiezwj/pytorch_examples/archive/f61084487bdabea5b26c00568f5ae984e5a50c04.tar.gz
damianphung/bert_pytorch,master,b329cd7e3e9958cf2854f73aba1192c97e36c0c1,https://github.com/damianphung/bert_pytorch/archive/b329cd7e3e9958cf2854f73aba1192c97e36c0c1.tar.gz
PengQUB/gan-pytorch,master,c871ef8fc999f67174abaae1fcb81cf50a2a555b,https://github.com/PengQUB/gan-pytorch/archive/c871ef8fc999f67174abaae1fcb81cf50a2a555b.tar.gz
lcyuanjiang/pytorch_guide,master,80851609b5a11108e1b67f90ec93c8ef4db49260,https://github.com/lcyuanjiang/pytorch_guide/archive/80851609b5a11108e1b67f90ec93c8ef4db49260.tar.gz
gauravraiIIITD/Pytorch_SSD,master,1663ca09c8d2e912a3fd3f15d9902aae6d7cc07b,https://github.com/gauravraiIIITD/Pytorch_SSD/archive/1663ca09c8d2e912a3fd3f15d9902aae6d7cc07b.tar.gz
JanLin0817/pytorch_learning,master,2f9352e3cc378a1dcab8bf59df535d7f60ca6cf6,https://github.com/JanLin0817/pytorch_learning/archive/2f9352e3cc378a1dcab8bf59df535d7f60ca6cf6.tar.gz
yosho-18/pytorch_collection,master,790e794ecf93cd7c19c2962a46a6433b45d76d25,https://github.com/yosho-18/pytorch_collection/archive/790e794ecf93cd7c19c2962a46a6433b45d76d25.tar.gz
bakseo3060/pytorch_tutorial,master,e6196308b9dafc3d6e6c7f8df8677b213effd683,https://github.com/bakseo3060/pytorch_tutorial/archive/e6196308b9dafc3d6e6c7f8df8677b213effd683.tar.gz
abhishek-kathuria/xlnet-pytorch,master,be90cbd044bf58aa775ed3bce15b1f62021a7a53,https://github.com/abhishek-kathuria/xlnet-pytorch/archive/be90cbd044bf58aa775ed3bce15b1f62021a7a53.tar.gz
JunLi-Galios/pytorch-template,master,18038044b81238223770180300ff3cad0ca41978,https://github.com/JunLi-Galios/pytorch-template/archive/18038044b81238223770180300ff3cad0ca41978.tar.gz
fuyongXu/ctpn_pytorch,master,cb2dd94dbdb7f7147b6bc315785c062d84b1d75c,https://github.com/fuyongXu/ctpn_pytorch/archive/cb2dd94dbdb7f7147b6bc315785c062d84b1d75c.tar.gz
mf1024/VGG-Pytorch,master,575e67f4789fc5aa8f35bd3c77e04a72347afcbc,https://github.com/mf1024/VGG-Pytorch/archive/575e67f4789fc5aa8f35bd3c77e04a72347afcbc.tar.gz
mf1024/pytorch_datasets,master,47a982d85f91aedbd283c1246b319f21b20432ee,https://github.com/mf1024/pytorch_datasets/archive/47a982d85f91aedbd283c1246b319f21b20432ee.tar.gz
gurkan08/pytorch_nlp,master,f8b438108762fe2ea7096e1dcd605fadf2ef5e95,https://github.com/gurkan08/pytorch_nlp/archive/f8b438108762fe2ea7096e1dcd605fadf2ef5e95.tar.gz
KacperKubara/pytorch_playground,master,3c33e7a4ea50d8a6f56fcf37fea9f5aa2341cf6d,https://github.com/KacperKubara/pytorch_playground/archive/3c33e7a4ea50d8a6f56fcf37fea9f5aa2341cf6d.tar.gz
fdalvi/pytorch-inspector,master,e0fc6be540ff491db72f3c198161312aa31da967,https://github.com/fdalvi/pytorch-inspector/archive/e0fc6be540ff491db72f3c198161312aa31da967.tar.gz
rizalespe/pytorch-stuff,master,d64e8977556a11590fb8e95cfc02c9fd6509ea7e,https://github.com/rizalespe/pytorch-stuff/archive/d64e8977556a11590fb8e95cfc02c9fd6509ea7e.tar.gz
ademirResearch/nn_pytorch,master,0d05df867c6d79d118b2ec7355ca6779e9335ed3,https://github.com/ademirResearch/nn_pytorch/archive/0d05df867c6d79d118b2ec7355ca6779e9335ed3.tar.gz
GitHub-00/Pytorch-learning,master,71e5834dc6c19efd6ab71aa5820d4b9b673dd5fd,https://github.com/GitHub-00/Pytorch-learning/archive/71e5834dc6c19efd6ab71aa5820d4b9b673dd5fd.tar.gz
sersoage/RL_pytorch,master,a46243d63d4e85fb7a5150d2235828860d9cc184,https://github.com/sersoage/RL_pytorch/archive/a46243d63d4e85fb7a5150d2235828860d9cc184.tar.gz
elbuenchicano/pytorch_utils,master,8bce5f4b76074a5624c600817a5233652d2c4bb4,https://github.com/elbuenchicano/pytorch_utils/archive/8bce5f4b76074a5624c600817a5233652d2c4bb4.tar.gz
BeomSooKim/pytorch_prac,master,eb5fc9d6e75f6443a0f71c4ef9d898bd653f198e,https://github.com/BeomSooKim/pytorch_prac/archive/eb5fc9d6e75f6443a0f71c4ef9d898bd653f198e.tar.gz
deepcodebase/pytorch-mnist,master,876dd6ac56b9ab0dc987f357343745a7448ad299,https://github.com/deepcodebase/pytorch-mnist/archive/876dd6ac56b9ab0dc987f357343745a7448ad299.tar.gz
johndpope/pytorch-aws,master,7102168637bf123d032d1ec1d52391fe764c11fe,https://github.com/johndpope/pytorch-aws/archive/7102168637bf123d032d1ec1d52391fe764c11fe.tar.gz
ColdEyeLampr/deeptextsim_pytorch,master,f6871cac3ac2cbff864669a73572958caac954df,https://github.com/ColdEyeLampr/deeptextsim_pytorch/archive/f6871cac3ac2cbff864669a73572958caac954df.tar.gz
kyoppii13/pytorch-DCGAN,master,cfed6a7c10ca193c267d10875fa8b600d557f08e,https://github.com/kyoppii13/pytorch-DCGAN/archive/cfed6a7c10ca193c267d10875fa8b600d557f08e.tar.gz
kyoppii13/pytorch-GAN,master,7474a0f1a9b455f643eafa7a1fd5a7548b64403a,https://github.com/kyoppii13/pytorch-GAN/archive/7474a0f1a9b455f643eafa7a1fd5a7548b64403a.tar.gz
WilliamRong/tsn-pytorch,master,09fd8948b4ea62a448885ae01cc1970de821b725,https://github.com/WilliamRong/tsn-pytorch/archive/09fd8948b4ea62a448885ae01cc1970de821b725.tar.gz
gurkan08/pytorch_image,master,d641ac408f0a9ad98d2571e297b0865e30585b0d,https://github.com/gurkan08/pytorch_image/archive/d641ac408f0a9ad98d2571e297b0865e30585b0d.tar.gz
Kaliostrogoblin/pdd_pytorch,master,cb82c5ba89a5a4a65b616a3e804cc15923d0fe1d,https://github.com/Kaliostrogoblin/pdd_pytorch/archive/cb82c5ba89a5a4a65b616a3e804cc15923d0fe1d.tar.gz
QuIIL/pytorch_pipeline,refactor,fef7366b1a51ea0c7e96570bb1aeafb1ea3d91b8,https://github.com/QuIIL/pytorch_pipeline/archive/fef7366b1a51ea0c7e96570bb1aeafb1ea3d91b8.tar.gz
FrankCV2048/DPSH-pytorch,master,e5d2ed18e2cf79986ab8733fa540d9eef0ef86b1,https://github.com/FrankCV2048/DPSH-pytorch/archive/e5d2ed18e2cf79986ab8733fa540d9eef0ef86b1.tar.gz
Alpkant/PyTorch_Utils,master,a25a1647cc194a6f0c24c1c7bed7da2b3d27c497,https://github.com/Alpkant/PyTorch_Utils/archive/a25a1647cc194a6f0c24c1c7bed7da2b3d27c497.tar.gz
BIGJUN777/Faster_RCNN_Pytorch,master,18a53e677f4c77702bbd987eee2fdeb7c3e749d5,https://github.com/BIGJUN777/Faster_RCNN_Pytorch/archive/18a53e677f4c77702bbd987eee2fdeb7c3e749d5.tar.gz
l6chen/Faster-RCNN-pytorch,master,da9d545a5989353fb4678638deb04c0550a088ac,https://github.com/l6chen/Faster-RCNN-pytorch/archive/da9d545a5989353fb4678638deb04c0550a088ac.tar.gz
HAILUWANG/FPN-implement-Pytorch,master,182d535f598bd3b9b44ddca90d3503aecb625b14,https://github.com/HAILUWANG/FPN-implement-Pytorch/archive/182d535f598bd3b9b44ddca90d3503aecb625b14.tar.gz
kenandaoerdect/PyTorch_DCGAN,master,3e1d4ce14b5276bb053bbd738f1e8db83cbcdb61,https://github.com/kenandaoerdect/PyTorch_DCGAN/archive/3e1d4ce14b5276bb053bbd738f1e8db83cbcdb61.tar.gz
jmargeta/awesome-pytorch-hub,master,e2a94c6228ae64cdeb7697b219df241956ace4c4,https://github.com/jmargeta/awesome-pytorch-hub/archive/e2a94c6228ae64cdeb7697b219df241956ace4c4.tar.gz
PRCinguhou/GAN-ACGAN-Pytorch,master,44b2af3c991ddc9acc239ffc7af02ff01b4f5790,https://github.com/PRCinguhou/GAN-ACGAN-Pytorch/archive/44b2af3c991ddc9acc239ffc7af02ff01b4f5790.tar.gz
shennan922/ssds.pytorch_old,v0.3.1,1233516ad99c95dfb4b5cf1b29a2ced1b8351170,https://api.github.com/repos/shennan922/ssds.pytorch_old/tarball/refs/tags/v0.3.1
