repo_name,tag_name,commit_sha,url
gmberton/deep-visual-geo-localization-benchmark,main,41c7063042eb475b785b2f35f1ba2148e31d59db,https://github.com/gmberton/deep-visual-geo-localization-benchmark/archive/41c7063042eb475b785b2f35f1ba2148e31d59db.tar.gz
dongkwonjin/Eigenlanes,main,273aad308bb96bff3179ddc8b628080dd2031ff5,https://github.com/dongkwonjin/Eigenlanes/archive/273aad308bb96bff3179ddc8b628080dd2031ff5.tar.gz
hahnec/torchimize,master,e42d85fe3a181cd3a7b0e04d32a8e0a62a221db3,https://github.com/hahnec/torchimize/archive/e42d85fe3a181cd3a7b0e04d32a8e0a62a221db3.tar.gz
minimaxir/imgbeddings,v0.1.0,1384dd52bed3861b5c42ae5a17fe2784bf60a32c,https://api.github.com/repos/minimaxir/imgbeddings/tarball/refs/tags/v0.1.0
donydchen/sem2nerf,main,b6529805389f5db8e634a440d05bf26526865304,https://github.com/donydchen/sem2nerf/archive/b6529805389f5db8e634a440d05bf26526865304.tar.gz
Gait3D/Gait3D-Benchmark,v1.0,72beab994c137b902d826f4b9f9e95b107bebd78,https://api.github.com/repos/Gait3D/Gait3D-Benchmark/tarball/refs/tags/v1.0
Gait3D/Gait3D-Benchmark,v0.1,178d48d0f78604c93f59f3a4f1eb999fc02f09f6,https://api.github.com/repos/Gait3D/Gait3D-Benchmark/tarball/refs/tags/v0.1
StoryMY/take-off-eyeglasses,main,5156f6b804fb67969bedc2b8898ea8b0bc6e99b6,https://github.com/StoryMY/take-off-eyeglasses/archive/5156f6b804fb67969bedc2b8898ea8b0bc6e99b6.tar.gz
zhoudw-zdw/CVPR22-Fact,main,825933b118e154a6e8736dec78cc68f927fb72c4,https://github.com/zhoudw-zdw/CVPR22-Fact/archive/825933b118e154a6e8736dec78cc68f927fb72c4.tar.gz
Shape-Lab/SPHARM-Net,master,f9511f4dd97f360057b8945da82ac2072c1a71a5,https://github.com/Shape-Lab/SPHARM-Net/archive/f9511f4dd97f360057b8945da82ac2072c1a71a5.tar.gz
ZM-Zhou/SMDE-Pytorch,v1.0,d5725fbfe3ac21e101194df0ccd8d479cdcd85a7,https://api.github.com/repos/ZM-Zhou/SMDE-Pytorch/tarball/refs/tags/v1.0
michaelnny/deep_rl_zoo,main,19e3844ccdd23f8e1c45482daf1bb9020c1bcaad,https://github.com/michaelnny/deep_rl_zoo/archive/19e3844ccdd23f8e1c45482daf1bb9020c1bcaad.tar.gz
kakaobrain/miro,main,52384553e9745b1dbd974aaf8db3908e5757f245,https://github.com/kakaobrain/miro/archive/52384553e9745b1dbd974aaf8db3908e5757f245.tar.gz
buxihuo/OW-YOLO,0.1,6ea49e0a93946bee3da4802ae5de809f26dc73d4,https://api.github.com/repos/buxihuo/OW-YOLO/tarball/refs/tags/0.1
Takaaki-Saeki/ssl_speech_restoration,master,32c420a346c9169b710eb9bd33c0fe0462dd2ccb,https://github.com/Takaaki-Saeki/ssl_speech_restoration/archive/32c420a346c9169b710eb9bd33c0fe0462dd2ccb.tar.gz
YurongYou/MODEST,master,8e1515270e97aece9706e5fc618272321ee50c9d,https://github.com/YurongYou/MODEST/archive/8e1515270e97aece9706e5fc618272321ee50c9d.tar.gz
NJUyued/PRG4SSL-MNAR,master,888a3cb25b6a77cc766295af54332c1d259808e7,https://github.com/NJUyued/PRG4SSL-MNAR/archive/888a3cb25b6a77cc766295af54332c1d259808e7.tar.gz
chenbong/ARM-Net,v1.0.0,d663b4b34fc9128fbda5dc72f70148bb789e706b,https://api.github.com/repos/chenbong/ARM-Net/tarball/refs/tags/v1.0.0
bubbliiiing/hrnet-pytorch,v2.0,e8c3062dbeb2fb6de947e1bf5ab284f80b3f39c0,https://api.github.com/repos/bubbliiiing/hrnet-pytorch/tarball/refs/tags/v2.0
bubbliiiing/hrnet-pytorch,v1.0,b85431a3de8a7df3396c86fe3596f581ba4c25da,https://api.github.com/repos/bubbliiiing/hrnet-pytorch/tarball/refs/tags/v1.0
