repo_name,tag_name,commit_sha,url
ikaleo/tensorflow2pytorch,main,7a93cc6da6e71d051b8f5351d822f06e0bfc688e,https://github.com/ikaleo/tensorflow2pytorch/archive/7a93cc6da6e71d051b8f5351d822f06e0bfc688e.tar.gz
InitialZJ/AI-Porjects-Pytorch,main,5699f4488f7ac6879cb1b8059bacb2d5164ef598,https://github.com/InitialZJ/AI-Porjects-Pytorch/archive/5699f4488f7ac6879cb1b8059bacb2d5164ef598.tar.gz
xinghaidemao/classification-pytorch-main,master,f182926bb0ece4924f7e0e492f3be0e1ca8d553e,https://github.com/xinghaidemao/classification-pytorch-main/archive/f182926bb0ece4924f7e0e492f3be0e1ca8d553e.tar.gz
Burakzdd/PyTorch_Classification,main,981b55e18278bd43a78f8a28acb195dcd119d732,https://github.com/Burakzdd/PyTorch_Classification/archive/981b55e18278bd43a78f8a28acb195dcd119d732.tar.gz
yxhuang7538/pytorch-swin-transformer,weights,f4822caf136ab9fcecffb4299f93740dc7b1f67c,https://api.github.com/repos/yxhuang7538/pytorch-swin-transformer/tarball/refs/tags/weights
zhu-yu-peng/pytorch-yolov-5,main,5f43975765984669f0f2b879913d0a6c0832bfb3,https://github.com/zhu-yu-peng/pytorch-yolov-5/archive/5f43975765984669f0f2b879913d0a6c0832bfb3.tar.gz
TahaBinhuraib/PyTorch-GANs,main,747da55f8aa8941c7ae97a45b77c5146ce21af23,https://github.com/TahaBinhuraib/PyTorch-GANs/archive/747da55f8aa8941c7ae97a45b77c5146ce21af23.tar.gz
deepsidhpura777/pytorch_universal_trainer,main,799f155493a74a8ae6c5973736e4b251c123d828,https://github.com/deepsidhpura777/pytorch_universal_trainer/archive/799f155493a74a8ae6c5973736e4b251c123d828.tar.gz
hei4/pytorch-active-learning,main,654d34d5997df1d4748dbbf1abb03003252c91e2,https://github.com/hei4/pytorch-active-learning/archive/654d34d5997df1d4748dbbf1abb03003252c91e2.tar.gz
ZIZUN/pytorch_lightning_bert,main,8ffb2400bf4b1441fcf027915a74c3424f56ca53,https://github.com/ZIZUN/pytorch_lightning_bert/archive/8ffb2400bf4b1441fcf027915a74c3424f56ca53.tar.gz
Jungjaewon/SC_FEGAN_pytorch,main,d0499cd2984aa241f80a4f68f4ccaade1c90b254,https://github.com/Jungjaewon/SC_FEGAN_pytorch/archive/d0499cd2984aa241f80a4f68f4ccaade1c90b254.tar.gz
jinjungyu/pytorch-wide-resnet,main,943131537063479fa8ff6aedf9ec76ba787ed54b,https://github.com/jinjungyu/pytorch-wide-resnet/archive/943131537063479fa8ff6aedf9ec76ba787ed54b.tar.gz
JunchuanYu/Pytorch-Project-Template,master,b83e58e65b1b785e4a4bb4b9fbb0d2e2eac0a54e,https://github.com/JunchuanYu/Pytorch-Project-Template/archive/b83e58e65b1b785e4a4bb4b9fbb0d2e2eac0a54e.tar.gz
woodywarhol9/BERT4Rec-pytorch,main,971ad7108c1177926fc6c46398cc1b6adac27209,https://github.com/woodywarhol9/BERT4Rec-pytorch/archive/971ad7108c1177926fc6c46398cc1b6adac27209.tar.gz
ihyunmin/AnimeGANv2-pytorch,main,3243f27289292a18bbd54640c07eb01254c3c18d,https://github.com/ihyunmin/AnimeGANv2-pytorch/archive/3243f27289292a18bbd54640c07eb01254c3c18d.tar.gz
Nischal5123/Convolutional_Neural_Net_Pytorch,main,3a9c95d3d38360fcfa46fa349b69ff12ad834628,https://github.com/Nischal5123/Convolutional_Neural_Net_Pytorch/archive/3a9c95d3d38360fcfa46fa349b69ff12ad834628.tar.gz
kailaisun/Classifier-free-DDPM-pytorch,main,a643ec539082d27c05a3995233a57a31c17964a8,https://github.com/kailaisun/Classifier-free-DDPM-pytorch/archive/a643ec539082d27c05a3995233a57a31c17964a8.tar.gz
hoangdzung/Federated-Learning-PyTorch,master,437627670b402e172843d5e4a6465fd92f966f29,https://github.com/hoangdzung/Federated-Learning-PyTorch/archive/437627670b402e172843d5e4a6465fd92f966f29.tar.gz
LiamMaclean216/Pytorch-Geometric-Neural-Automata,main,a19ae044ad8def54ecfbcd50daa111ea4e9dea54,https://github.com/LiamMaclean216/Pytorch-Geometric-Neural-Automata/archive/a19ae044ad8def54ecfbcd50daa111ea4e9dea54.tar.gz
home-strange-fish/Digital_refocusing_OCT_pytorch,main,f56688a7f0b10bc0e72873c3fa0f35b4dab54848,https://github.com/home-strange-fish/Digital_refocusing_OCT_pytorch/archive/f56688a7f0b10bc0e72873c3fa0f35b4dab54848.tar.gz
MaoQiankun97/swin_transformer,main,6084328f23fdffe61a4020694c56f02a15303834,https://github.com/MaoQiankun97/swin_transformer/archive/6084328f23fdffe61a4020694c56f02a15303834.tar.gz
lijerrymagic/face_mask_detection_pytorch_lenet,main,0f0f5b09bb3fcf30ba4b1f6cb848531ced0f9998,https://github.com/lijerrymagic/face_mask_detection_pytorch_lenet/archive/0f0f5b09bb3fcf30ba4b1f6cb848531ced0f9998.tar.gz
SleepingMonster/Chinese-text-classification-pytorch-bert,main,33c78cfb6057e366ba62f5958ec59328f599255c,https://github.com/SleepingMonster/Chinese-text-classification-pytorch-bert/archive/33c78cfb6057e366ba62f5958ec59328f599255c.tar.gz
longsongline/pytorch-YOLO-v1-master,main,21d2231131ba24d6a4a1399f511082e69d7e5724,https://github.com/longsongline/pytorch-YOLO-v1-master/archive/21d2231131ba24d6a4a1399f511082e69d7e5724.tar.gz
