repo_name,tag_name,commit_sha,url
MRSAIL-Mini-Robotics-Software-AI-Lab/GANVAS-models,main,9bc1530d5998da3908929152da2a3120832ca104,https://github.com/MRSAIL-Mini-Robotics-Software-AI-Lab/GANVAS-models/archive/9bc1530d5998da3908929152da2a3120832ca104.tar.gz
RocioLiu/bert_chinese_ner,main,3f01c79ffeed37e4ace2d074843822ba4a3bdd6f,https://github.com/RocioLiu/bert_chinese_ner/archive/3f01c79ffeed37e4ace2d074843822ba4a3bdd6f.tar.gz
HEmile/a-nesi,master,4366c29b19831efe1c60a95997ce60935874ca6b,https://github.com/HEmile/a-nesi/archive/4366c29b19831efe1c60a95997ce60935874ca6b.tar.gz
lileipisces/NRT,master,462fe04f1becf7746966cf2f958f9cd530494fb9,https://github.com/lileipisces/NRT/archive/462fe04f1becf7746966cf2f958f9cd530494fb9.tar.gz
mexeniz/har-lstm-mlflow,v0.0.2,ca9943618d282c21d495cc34492cc3e8d09df0d0,https://api.github.com/repos/mexeniz/har-lstm-mlflow/tarball/refs/tags/v0.0.2
hellwue/TreeSpeciesClassification,main,4bbf6e4633bc3d0870b5c6fbdecc31ed79363996,https://github.com/hellwue/TreeSpeciesClassification/archive/4bbf6e4633bc3d0870b5c6fbdecc31ed79363996.tar.gz
cyZhu98/dogs_vs_cats_accelerate,main,cbf6cfa67793508373e7e24a2e11f68190217bbd,https://github.com/cyZhu98/dogs_vs_cats_accelerate/archive/cbf6cfa67793508373e7e24a2e11f68190217bbd.tar.gz
verlab/CreatingAndReenacting_WACV_2022,main,b4ea83ff4520bb3342cb382cd30c7f5c67742aa9,https://github.com/verlab/CreatingAndReenacting_WACV_2022/archive/b4ea83ff4520bb3342cb382cd30c7f5c67742aa9.tar.gz
LianShuaiLong/Codebook,master,a2c15776c0916fe08b0ab9ca0ad06cb10eeb40f6,https://github.com/LianShuaiLong/Codebook/archive/a2c15776c0916fe08b0ab9ca0ad06cb10eeb40f6.tar.gz
christofw/multipitch_architectures,master,7e9c1bcb83e311c370cdfffe599d645d1ebae640,https://github.com/christofw/multipitch_architectures/archive/7e9c1bcb83e311c370cdfffe599d645d1ebae640.tar.gz
JHLew/Learnable-Fourier-Features,main,e471ae053aef7efb2a9c8fe0d27eff6ee15e33be,https://github.com/JHLew/Learnable-Fourier-Features/archive/e471ae053aef7efb2a9c8fe0d27eff6ee15e33be.tar.gz
itsalicelee/DLCV-Fall-2021,master,917ee7255867c57634eacef626b8f758d8b5ed84,https://github.com/itsalicelee/DLCV-Fall-2021/archive/917ee7255867c57634eacef626b8f758d8b5ed84.tar.gz
zhanhz/PC-NBV_pytorch,main,8d93b658819177302b1a538ea58fc7e1fc80d401,https://github.com/zhanhz/PC-NBV_pytorch/archive/8d93b658819177302b1a538ea58fc7e1fc80d401.tar.gz
Zinoex/bound_propagation,main,a6d99e886b31c2cda9b2494982069fd5174e579f,https://github.com/Zinoex/bound_propagation/archive/a6d99e886b31c2cda9b2494982069fd5174e579f.tar.gz
kingbone9/patent_ner,main,4e2697edab81a3afc06053343fb80f37a6de0755,https://github.com/kingbone9/patent_ner/archive/4e2697edab81a3afc06053343fb80f37a6de0755.tar.gz
edogariu/nice-diffusion,main,a9d3a53d4e31192a6748f167717eccc730fa60df,https://github.com/edogariu/nice-diffusion/archive/a9d3a53d4e31192a6748f167717eccc730fa60df.tar.gz
gd-zhang/NNG-Pytorch,master,7e1321876f055fd00771648fccd325b4faadb184,https://github.com/gd-zhang/NNG-Pytorch/archive/7e1321876f055fd00771648fccd325b4faadb184.tar.gz
KaenChan/face-uncertainty-pytorch,main,e0641092a4e09b16d6d008d9bbb93913ac6d72df,https://github.com/KaenChan/face-uncertainty-pytorch/archive/e0641092a4e09b16d6d008d9bbb93913ac6d72df.tar.gz
Xelawk/OrderMatters-torch,master,ca63f8e9b4d50ce285339493563137f1d43f7268,https://github.com/Xelawk/OrderMatters-torch/archive/ca63f8e9b4d50ce285339493563137f1d43f7268.tar.gz
danny-1k/torch-gs,main,64b8797e9435b7155b2ef4d3fd4437a065743814,https://github.com/danny-1k/torch-gs/archive/64b8797e9435b7155b2ef4d3fd4437a065743814.tar.gz
kisonho/torchmanager,v1.3a12,fa908974b35dfe66d4ee51d32ac9d9a529855ca1,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.3a12
kisonho/torchmanager,v1.3a11,47c2837e2fb5ab5d39aed75fb8c476b8303edb18,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.3a11
kisonho/torchmanager,v1.3a10,4aed425854e8d9cac9d77dd1e8982a9c4f820f1c,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.3a10
kisonho/torchmanager,v1.3a9,35c2f5d2fe6dc69d4b9f5ff4ed0a26c8851e3ab2,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.3a9
kisonho/torchmanager,v1.3a8,76667e0dbe7705442f31e835f573211308922570,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.3a8
kisonho/torchmanager,v1.3a7,5bab9bca53c63e23208e3e581ecb857aa360287f,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.3a7
kisonho/torchmanager,v1.3a6,266dd20cd443a15f796cb47a4a0a36ccf2325932,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.3a6
kisonho/torchmanager,v1.3a5,e378ad6bd81cf2584c88e2d395e8174a6af56177,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.3a5
kisonho/torchmanager,v1.3a4,f05200a4c5ddcbb86e8afa85f54134a1dab4e225,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.3a4
kisonho/torchmanager,v1.3a3,1c40cd3affc4a6a77938bd38238355d892f9c2c6,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.3a3
kisonho/torchmanager,v1.3a2,11a4bce467d544a0ef32c80e5cedddebb0f76a76,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.3a2
kisonho/torchmanager,v1.3a1,cafda84ea9e6392601275c60b6c10d11a69dbde3,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.3a1
kisonho/torchmanager,v1.2.2,8673c1dea093a13b467c3881710a173629e08dbc,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2.2
kisonho/torchmanager,v1.2.1,237e86bb0dce542a8044e20d23ee59e225163c71,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2.1
kisonho/torchmanager,v1.2,4a88725c6d814a4222bba95badeef8541eeb1e28,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2
kisonho/torchmanager,v1.2rc8,ccfd95f8e8a91d7aab471ca1f540b0b4a7449de4,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2rc8
kisonho/torchmanager,v1.2rc7,672b89b68e47329bd0f105b20dcb5cb6dbd4a81e,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2rc7
kisonho/torchmanager,v1.2rc6,0f65f513a66b004ae54283323ce1345d7b7f0d8f,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2rc6
kisonho/torchmanager,v1.2rc5,f10e193b60b17755ec196c10703bc6ce9b73a783,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2rc5
kisonho/torchmanager,v1.2rc4,d81e9164d0bd5e336912a5308be71b595afd8fff,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2rc4
kisonho/torchmanager,v1.2rc3,c40975ddb9713bca991f68ed9baa704116cd44da,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2rc3
kisonho/torchmanager,v1.2rc2,6267e47255b7949c14dc4ed90921f97becc95ba3,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2rc2
kisonho/torchmanager,v1.2rc,7c778d197be50153e22710b3c6537171947af2dc,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2rc
kisonho/torchmanager,v1.2b10,4fc1c0112d31ea20b3ab1bd8daeeb52796bbd35f,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2b10
kisonho/torchmanager,v1.2b9,c67712772e6cea1a26da9060260248773b958939,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2b9
kisonho/torchmanager,v1.2b8,67773b52e594aa9b5aa87e1855f641370534532b,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2b8
kisonho/torchmanager,v1.2b7,22bf8c628c444926a369e8b9235ff3aabde5a051,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2b7
kisonho/torchmanager,v1.2b6,5d496d53421f0c28578fa5ff043d8a00b37a553e,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2b6
kisonho/torchmanager,v1.2b5,ddaff39aa890d6a848421d67ccb005c6b2824c3b,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2b5
kisonho/torchmanager,v1.2b4,dcf037c3b66bb4276a7fb3f1bff0999317932e2d,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2b4
kisonho/torchmanager,v1.2b3,db50ee6bbfa1a72a1c10b96e6b3e334bab0c186e,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2b3
kisonho/torchmanager,v1.2b2,bf3466c23d6869bfba29962218428949bffcdae2,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2b2
kisonho/torchmanager,v1.2b1,aa4dd99ef1aa129258170f9550f3dbd2a9755b9c,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2b1
kisonho/torchmanager,v1.2a5,a94cb74f34ad0229583ece22baee5120d707fe96,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2a5
kisonho/torchmanager,v1.2a4,1c84c46fc81730e461ea97a3e1a594b33f8cf375,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2a4
kisonho/torchmanager,v1.2a3,6690fe04fb74059dcb25bd7ef59a97436cbb5b66,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2a3
kisonho/torchmanager,v1.2a2,5c63102ef591f064f7f6d96ca95442b065d01e13,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2a2
kisonho/torchmanager,v1.2a1,20d9b30e50f7b56fea30179a036f6a50b5813099,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.2a1
kisonho/torchmanager,v1.1.6,e83723d8df330049bf8e3bd4dc4ec69e919e023d,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1.6
kisonho/torchmanager,v1.1.5,9482222900d531cf412d9874991c8293b57812e1,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1.5
kisonho/torchmanager,v1.1.4,ac6ef6d8f6a327a8e41fdcdae71be09e2bc39b03,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1.4
kisonho/torchmanager,v1.1.3,44c25c59f8039517fc41e4a4e2b0546fcede77bc,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1.3
kisonho/torchmanager,v1.1.2,e62bb83a6798cff24c49ce084063ac322249d8aa,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1.2
kisonho/torchmanager,v1.1.1,556ee350edd2f692116666833e1f9c01256a6fda,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1.1
kisonho/torchmanager,v1.1.1b3,1f45bc609f5f62d3f6b82b7f35e3ace319997009,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1.1b3
kisonho/torchmanager,v1.1.1b2,26388f18c3ac7535d5f1f0aa49231454eb5e1d13,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1.1b2
kisonho/torchmanager,v1.1.1b1,c38c903a288e79fae7ab4cf803944fb6c47f5771,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1.1b1
kisonho/torchmanager,v1.1,9bb5b6068d4771141ac974220c5a7f36225b8aa0,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1
kisonho/torchmanager,v1.1b10,28c7c78817ae71e7e7fd7b87074419da56124246,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1b10
kisonho/torchmanager,v1.1b9,127126bb6cab3b09e42db56626ee48842e9b8348,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1b9
kisonho/torchmanager,v1.1b8,77464a0cec737f5e873e24fa128b034a5ce55da3,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1b8
kisonho/torchmanager,v1.1b7,7676c2bd026766d595e8997701d494f6b046996d,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1b7
kisonho/torchmanager,v1.1b6,a2f55e00bc0a7bdcb167f31feb1016e55095d974,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1b6
kisonho/torchmanager,v1.1b5,410a4b4b0433b09c6049505461ef8dc927ab2458,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1b5
kisonho/torchmanager,v1.1b4,e8bc311ca70998b9fc53c739bfdc132032bb7b8b,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1b4
kisonho/torchmanager,v1.1b3,8dfe7995c59e9f4c8fc1f4a857dbc7e6969753d3,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1b3
kisonho/torchmanager,v1.1b2,2a9c9c5edecd326257f2f4b8419ab9b14d0101b0,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1b2
kisonho/torchmanager,v1.1b1,52f2a5863b65d5f2c20b3490c8fc2bdf0967e09d,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.1b1
kisonho/torchmanager,v1.0.7,3d4de6a64a20663a3137b864df4164ec6b585ac9,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.0.7
kisonho/torchmanager,v1.0.7b2,f5d05384d7f0400dcc0ebc24eb53e81309bcd3b5,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.0.7b2
kisonho/torchmanager,v1.0.7b1,3fcbe436f713b1932fcb187e7ef6e8ef1a48f644,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.0.7b1
kisonho/torchmanager,v1.0.6,29299477324d45890ff477d8ba78ef79d3cbf4ec,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.0.6
kisonho/torchmanager,v1.0.6b12,53857350c0b790fc26d993b6f25762650fe87a89,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.0.6b12
kisonho/torchmanager,v1.0.6b11,dd7e37446e313c22217694ba6424ffdc83b22fa5,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.0.6b11
kisonho/torchmanager,v1.0.6b10,6c81bee6140120d83b669d414479edae837b5099,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.0.6b10
kisonho/torchmanager,v1.0.6b9,7534e6a5afb3b974e4d40461eca464f7140d9e23,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.0.6b9
kisonho/torchmanager,v1.0.6b8,35d760adf421d2ea900c955c2e2e010b00aaaa64,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.0.6b8
kisonho/torchmanager,v1.0.6b7,856683afe66c57674d243ebfb52e2db9d4854f66,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.0.6b7
kisonho/torchmanager,v1.0.6b6,f2edbaf5b08c829cfd6e11d06ef90d238052dca6,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.0.6b6
kisonho/torchmanager,v1.0.6b5,b083697d844fa9cf9eb04baca97249b2c0072b54,https://api.github.com/repos/kisonho/torchmanager/tarball/refs/tags/v1.0.6b5
