repo_name,tag_name,commit_sha,url
DiMarzioBian/RETE_TheWebConf,main,f55655d5877ef2814899b4419677c46a1f23eb76,https://github.com/DiMarzioBian/RETE_TheWebConf/archive/f55655d5877ef2814899b4419677c46a1f23eb76.tar.gz
abudesai/rt_bin_class_base_simple_ann_shapley,main,ab58588cd99a3a08beee7f70476bce92cddca646,https://github.com/abudesai/rt_bin_class_base_simple_ann_shapley/archive/ab58588cd99a3a08beee7f70476bce92cddca646.tar.gz
mehmetgoren/deepstack_service,master,958f618da8c03903cd2c43f5a717f3eb3b65bd67,https://github.com/mehmetgoren/deepstack_service/archive/958f618da8c03903cd2c43f5a717f3eb3b65bd67.tar.gz
instabaines/PHI-Extraction,main,1ad73af6c08cbc995e818ff7807d4ead65f1ab16,https://github.com/instabaines/PHI-Extraction/archive/1ad73af6c08cbc995e818ff7807d4ead65f1ab16.tar.gz
santimontiel/resnet-imagewoof,master,a758017ae5f9945930f3d1a9468a5b032412b8aa,https://github.com/santimontiel/resnet-imagewoof/archive/a758017ae5f9945930f3d1a9468a5b032412b8aa.tar.gz
ankitm3k/Torch2OnnxScripts,main,a456191d887d6e88e493c0ab394a2c28f0cdbfaa,https://github.com/ankitm3k/Torch2OnnxScripts/archive/a456191d887d6e88e493c0ab394a2c28f0cdbfaa.tar.gz
Harukingch/CNNLearningExample_public,main,0df5f4114bb43db1ba1e8c7ef03cb1ec231db4cc,https://github.com/Harukingch/CNNLearningExample_public/archive/0df5f4114bb43db1ba1e8c7ef03cb1ec231db4cc.tar.gz
vaibhavnayak30/Neural-Networks,main,fdc0bf95b0808f1ec6d1db63d6b2a9b1259cc336,https://github.com/vaibhavnayak30/Neural-Networks/archive/fdc0bf95b0808f1ec6d1db63d6b2a9b1259cc336.tar.gz
GSAUC3/Snake-Ai,master,5b284522f12924205926976404cd0e125644d512,https://github.com/GSAUC3/Snake-Ai/archive/5b284522f12924205926976404cd0e125644d512.tar.gz
raguramsiva/Multinomial-Logistic-Regression,main,4299c901e627c93adb622ebe8ffedebc742d9c22,https://github.com/raguramsiva/Multinomial-Logistic-Regression/archive/4299c901e627c93adb622ebe8ffedebc742d9c22.tar.gz
Khaliladib11/U-Net-from-scratch,main,929ef2febbd618a198213c7ea0d67dd792215743,https://github.com/Khaliladib11/U-Net-from-scratch/archive/929ef2febbd618a198213c7ea0d67dd792215743.tar.gz
kumarshreshtha/clove,main,e2fe4cb4c180b376a0ab4d0f203fe9effddf4770,https://github.com/kumarshreshtha/clove/archive/e2fe4cb4c180b376a0ab4d0f203fe9effddf4770.tar.gz
