repo_name,tag_name,commit_sha,url
jcheng123/Pytorch,master,ea2dc20b89f48b4df438f00b1dbfa7372c9f60fd,https://github.com/jcheng123/Pytorch/archive/ea2dc20b89f48b4df438f00b1dbfa7372c9f60fd.tar.gz
Lornatang/target_detection,master,480f2eda6cbbf8c1a931884268d4c9c4005f8a97,https://github.com/Lornatang/target_detection/archive/480f2eda6cbbf8c1a931884268d4c9c4005f8a97.tar.gz
Goutam-Kelam/PytorchForum,master,2418e15787b871d068b06907787050b71f2c2a70,https://github.com/Goutam-Kelam/PytorchForum/archive/2418e15787b871d068b06907787050b71f2c2a70.tar.gz
wvinzh/pytorch-training-framework,master,3f90251a8d4b038507b06a9530cf3864d27d5358,https://github.com/wvinzh/pytorch-training-framework/archive/3f90251a8d4b038507b06a9530cf3864d27d5358.tar.gz
Saleh-Hassan/ECO-Lite-Pytorch,master,0d7bfbd0086d0bfde376386bf5a6f1658de6a4a1,https://github.com/Saleh-Hassan/ECO-Lite-Pytorch/archive/0d7bfbd0086d0bfde376386bf5a6f1658de6a4a1.tar.gz
Dmaner/Yolov3-pytorch,master,b2e523082b60cab283fa0038274f4b6c543acbd7,https://github.com/Dmaner/Yolov3-pytorch/archive/b2e523082b60cab283fa0038274f4b6c543acbd7.tar.gz
arvention/VGGNet-PyTorch,master,8052cb6295adbaedfbe0c18e253c16d6a1e39a6f,https://github.com/arvention/VGGNet-PyTorch/archive/8052cb6295adbaedfbe0c18e253c16d6a1e39a6f.tar.gz
jjakimoto/torch_utils,master,2007924a2de7f27057536b90d324661747b45241,https://github.com/jjakimoto/torch_utils/archive/2007924a2de7f27057536b90d324661747b45241.tar.gz
Cadene/tf_models.vrd.bootstrap.pytorch,master,cd7bf151697d339e1d9c5847f1ab96c35d958f17,https://github.com/Cadene/tf_models.vrd.bootstrap.pytorch/archive/cd7bf151697d339e1d9c5847f1ab96c35d958f17.tar.gz
raulpuric/PyMAML,master,73846e22b529f7874c124d1920db929b6ce441a3,https://github.com/raulpuric/PyMAML/archive/73846e22b529f7874c124d1920db929b6ce441a3.tar.gz
bharat3012/Human_Safety_MyYOLOv3,master,1ab50423b9dec0c50b1b40ede41c410667bdc76d,https://github.com/bharat3012/Human_Safety_MyYOLOv3/archive/1ab50423b9dec0c50b1b40ede41c410667bdc76d.tar.gz
live-wire/expyriments,master,bdc7b0eb965d98d7dbd4345069d803908afb4be7,https://github.com/live-wire/expyriments/archive/bdc7b0eb965d98d7dbd4345069d803908afb4be7.tar.gz
Ricocotam/DeepRL,master,241aa805254b447f6e6b064737443e6a2e17a08a,https://github.com/Ricocotam/DeepRL/archive/241aa805254b447f6e6b064737443e6a2e17a08a.tar.gz
Maskime/dqn-self-driving-car,master,23e62586fd08d72192aeae68c5b1d2242d4e8295,https://github.com/Maskime/dqn-self-driving-car/archive/23e62586fd08d72192aeae68c5b1d2242d4e8295.tar.gz
LukaszMalucha/Light-the-PyTorch,master,8203d0361365d42b1a0fc72a9aa276b8f1df4391,https://github.com/LukaszMalucha/Light-the-PyTorch/archive/8203d0361365d42b1a0fc72a9aa276b8f1df4391.tar.gz
akanimax/dcgan_pytorch,master,95a0b4fcdbede60c389ceefc7449d764948208f9,https://github.com/akanimax/dcgan_pytorch/archive/95a0b4fcdbede60c389ceefc7449d764948208f9.tar.gz
rawmarshmellows/pytorch-unet,master,3f59ac8c121c659e6e82650c8b7c32446cc5de53,https://github.com/rawmarshmellows/pytorch-unet/archive/3f59ac8c121c659e6e82650c8b7c32446cc5de53.tar.gz
codezero00/pytorch_nlpclassify,master,b6325050f834cc1ad0535b39c0d993b939d0b928,https://github.com/codezero00/pytorch_nlpclassify/archive/b6325050f834cc1ad0535b39c0d993b939d0b928.tar.gz
shifangyan/pytorch_project,master,df58134e3439483006290e293c46d5a1b902b5a6,https://github.com/shifangyan/pytorch_project/archive/df58134e3439483006290e293c46d5a1b902b5a6.tar.gz
dragen1860/TRPO-Pytorch,master,c5a8e5ac890ec50e331db12fd5885dd4fb753a3b,https://github.com/dragen1860/TRPO-Pytorch/archive/c5a8e5ac890ec50e331db12fd5885dd4fb753a3b.tar.gz
albertwujj/easyrl-pytorch,master,5598e79f976bffa956d8b7b9e27bc7c7fdd7c533,https://github.com/albertwujj/easyrl-pytorch/archive/5598e79f976bffa956d8b7b9e27bc7c7fdd7c533.tar.gz
IceSuger/moddrop-pytorch,dev,cf743044d0b116c4daa9a993a2138fa5f782d4cb,https://github.com/IceSuger/moddrop-pytorch/archive/cf743044d0b116c4daa9a993a2138fa5f782d4cb.tar.gz
qu-gg/pytorch-MNIST,master,f7793a48ccf749bf2c512d2eddbe764a0bc3d715,https://github.com/qu-gg/pytorch-MNIST/archive/f7793a48ccf749bf2c512d2eddbe764a0bc3d715.tar.gz
spacegoing/darnn_pytorch,master,b8c773170fa0ebe60e4b17a5c5129cd47782308f,https://github.com/spacegoing/darnn_pytorch/archive/b8c773170fa0ebe60e4b17a5c5129cd47782308f.tar.gz
heefe92/faster-rcnn-pytorch,master,f379e097f0d9ad2b68130e8c3498bd95c05db61c,https://github.com/heefe92/faster-rcnn-pytorch/archive/f379e097f0d9ad2b68130e8c3498bd95c05db61c.tar.gz
Edhe1996/Residual-Network-Pytorch,master,4381bdbc83ed6e9f0b64cc28f43612450cf909d1,https://github.com/Edhe1996/Residual-Network-Pytorch/archive/4381bdbc83ed6e9f0b64cc28f43612450cf909d1.tar.gz
converk/cifar100-pytorch,master,3c32a6de329073d904c963d8bc8e04831b141379,https://github.com/converk/cifar100-pytorch/archive/3c32a6de329073d904c963d8bc8e04831b141379.tar.gz
ShichengChen/cifar10,master,04df70284b484769b598beaa9c4414a97f417a5f,https://github.com/ShichengChen/cifar10/archive/04df70284b484769b598beaa9c4414a97f417a5f.tar.gz
DanielLongo/wGANs,master,d9cdc4db9cac84fb7348d66c9f8afc29c358b54f,https://github.com/DanielLongo/wGANs/archive/d9cdc4db9cac84fb7348d66c9f8afc29c358b54f.tar.gz
KevinJ-Huang/Learning_to_see_in_the_dark_Pytorch,master,18af80d7df6ccecb6e803f5343005f05ff891302,https://github.com/KevinJ-Huang/Learning_to_see_in_the_dark_Pytorch/archive/18af80d7df6ccecb6e803f5343005f05ff891302.tar.gz
collector-m/Asynchronous-Advantage-Actor-Critic-in-PyTorch,master,b5d9b0502db97ffde3bd90f2d4ac5948c8984bf5,https://github.com/collector-m/Asynchronous-Advantage-Actor-Critic-in-PyTorch/archive/b5d9b0502db97ffde3bd90f2d4ac5948c8984bf5.tar.gz
DNibs/WinTorch,master,a245b3fc06b755b38fd2cf25add5e74e5d196052,https://github.com/DNibs/WinTorch/archive/a245b3fc06b755b38fd2cf25add5e74e5d196052.tar.gz
varunagrawal/cuda-timer,master,037a7ca742a1c1ee70eeff17e91961dcc919f6d1,https://github.com/varunagrawal/cuda-timer/archive/037a7ca742a1c1ee70eeff17e91961dcc919f6d1.tar.gz
yashbelhe/NAM-Non-Adversarial-Unsupervised-Domain-Mapping-PyTorch,master,f6190139abfa91c6f8e975b723166a0264033aed,https://github.com/yashbelhe/NAM-Non-Adversarial-Unsupervised-Domain-Mapping-PyTorch/archive/f6190139abfa91c6f8e975b723166a0264033aed.tar.gz
assassint2017/Ocular-tumor-Classification,master,00a71ec5b288d2da66947515f28f331572d1850c,https://github.com/assassint2017/Ocular-tumor-Classification/archive/00a71ec5b288d2da66947515f28f331572d1850c.tar.gz
fann1993814/sgns,master,a758c9ed31c7b811ba7199fd681c849642c59c8a,https://github.com/fann1993814/sgns/archive/a758c9ed31c7b811ba7199fd681c849642c59c8a.tar.gz
kowshikthopalli/Grassmann_auto_enc,master,ac96be29e488e89caa36dadeb95b012f46f8f1df,https://github.com/kowshikthopalli/Grassmann_auto_enc/archive/ac96be29e488e89caa36dadeb95b012f46f8f1df.tar.gz
Yilong94/VQA-50.021-Project,master,8ca492125b92f45be8f2f359e02e378e36a568d3,https://github.com/Yilong94/VQA-50.021-Project/archive/8ca492125b92f45be8f2f359e02e378e36a568d3.tar.gz
0xpantera/ai_lab_gt_capsNet,master,3fe2b48a4900101a9235143d940abc3f58826fd5,https://github.com/0xpantera/ai_lab_gt_capsNet/archive/3fe2b48a4900101a9235143d940abc3f58826fd5.tar.gz
lxxue/voxelnet-cls,master,0152ae51233254e2ce5c38afa2a1bd0a8c54804f,https://github.com/lxxue/voxelnet-cls/archive/0152ae51233254e2ce5c38afa2a1bd0a8c54804f.tar.gz
liangzid/baseline,master,bba79d98c5fc54ec181666a8ba7231821751a93c,https://github.com/liangzid/baseline/archive/bba79d98c5fc54ec181666a8ba7231821751a93c.tar.gz
CoderHHX/DFL-CNN-pytorch,master,bf560657a0e95fa238e11bc8b449838f3be48fdf,https://github.com/CoderHHX/DFL-CNN-pytorch/archive/bf560657a0e95fa238e11bc8b449838f3be48fdf.tar.gz
cloudyyyyy/pytorch-rl-demo,master,4b25106f8436d46461c8fa51847b735b6aced94c,https://github.com/cloudyyyyy/pytorch-rl-demo/archive/4b25106f8436d46461c8fa51847b735b6aced94c.tar.gz
ngtrang/pytorch,master,f17ce4015db15dde778dbb801832ed213461a9eb,https://github.com/ngtrang/pytorch/archive/f17ce4015db15dde778dbb801832ed213461a9eb.tar.gz
nesmaAlmoazamy/Pytorch,master,c83be51b6210147f6d7569dbb36d20fd62475d67,https://github.com/nesmaAlmoazamy/Pytorch/archive/c83be51b6210147f6d7569dbb36d20fd62475d67.tar.gz
Park-Jongil/PyTorch,master,9277f0a087b90387356b2fa19ca7cc5dce5ef953,https://github.com/Park-Jongil/PyTorch/archive/9277f0a087b90387356b2fa19ca7cc5dce5ef953.tar.gz
zhaoman32/Pytorch,master,7fdf1f53b843408b80f0166b4760fb0dab2b0f06,https://github.com/zhaoman32/Pytorch/archive/7fdf1f53b843408b80f0166b4760fb0dab2b0f06.tar.gz
nihaizai/PyTorch,master,a8661ca19fbf5bd9d1ac05d786aab9d3faba2068,https://github.com/nihaizai/PyTorch/archive/a8661ca19fbf5bd9d1ac05d786aab9d3faba2068.tar.gz
wgx3/pytorch,master,47e21fbd701313c578bfe38fe5f9a02f4170c274,https://github.com/wgx3/pytorch/archive/47e21fbd701313c578bfe38fe5f9a02f4170c274.tar.gz
stonels0/pytorchLearning,master,a3b9fbc32339f40d62617584b97caa43fcff5a5f,https://github.com/stonels0/pytorchLearning/archive/a3b9fbc32339f40d62617584b97caa43fcff5a5f.tar.gz
Slavko12345/PytorchExperiments,master,112412985c7208ded19ad0e9ecffea82ece1ec89,https://github.com/Slavko12345/PytorchExperiments/archive/112412985c7208ded19ad0e9ecffea82ece1ec89.tar.gz
try-skycn/PytorchTemplate,master,5d039d6fdc119a01e72b1e0500ced81e75eb42ca,https://github.com/try-skycn/PytorchTemplate/archive/5d039d6fdc119a01e72b1e0500ced81e75eb42ca.tar.gz
wangzhen38/lstm,master,766b42bbebfaf0b6339f3901279b799d35a7eefd,https://github.com/wangzhen38/lstm/archive/766b42bbebfaf0b6339f3901279b799d35a7eefd.tar.gz
bugsba/pytorchtutorial,master,079257b0473deda725585d8e86f80f8ec758cd62,https://github.com/bugsba/pytorchtutorial/archive/079257b0473deda725585d8e86f80f8ec758cd62.tar.gz
maitek/pytorch-examples,master,b09b87f1466aeb3e1f9538b51a8ffa5c792412a7,https://github.com/maitek/pytorch-examples/archive/b09b87f1466aeb3e1f9538b51a8ffa5c792412a7.tar.gz
rsumnerz/Yolo-pytorch,master,a513a9d2f92b41030b1b18f7eb9ab5eb9f12834c,https://github.com/rsumnerz/Yolo-pytorch/archive/a513a9d2f92b41030b1b18f7eb9ab5eb9f12834c.tar.gz
takahiro-itazuri/vae-pytorch,master,084680d65d8d2d5f2f054df45ba57aa456d67249,https://github.com/takahiro-itazuri/vae-pytorch/archive/084680d65d8d2d5f2f054df45ba57aa456d67249.tar.gz
shsjxzh/Pytorch_Practise,master,7ae41493d737ea00f839fb865e200bb05de577cf,https://github.com/shsjxzh/Pytorch_Practise/archive/7ae41493d737ea00f839fb865e200bb05de577cf.tar.gz
deepmo24/pytorch-dcgan,master,5e5bdf0d5956d036a8e015ccb3ce263ffb7b1184,https://github.com/deepmo24/pytorch-dcgan/archive/5e5bdf0d5956d036a8e015ccb3ce263ffb7b1184.tar.gz
NIJUNPEI/pytorch_cifar,master,fece0d26be518b48afbe39f77cb3ea70af8361a7,https://github.com/NIJUNPEI/pytorch_cifar/archive/fece0d26be518b48afbe39f77cb3ea70af8361a7.tar.gz
mahaoyang/pytorch-example,master,405fee9edac856403f52df4306b3b97abb0eca5d,https://github.com/mahaoyang/pytorch-example/archive/405fee9edac856403f52df4306b3b97abb0eca5d.tar.gz
takahiro-itazuri/gan-pytorch,master,3d538f5513c6c2d08abcf06dde99313758dbef45,https://github.com/takahiro-itazuri/gan-pytorch/archive/3d538f5513c6c2d08abcf06dde99313758dbef45.tar.gz
wangyuhu/pytorch_learn,master,eb3e6bc4fb39d3ec916c5d0a84464ff5fd0ad185,https://github.com/wangyuhu/pytorch_learn/archive/eb3e6bc4fb39d3ec916c5d0a84464ff5fd0ad185.tar.gz
cpp597455873/learn_pytorch,master,8351d0b3c1a012a13178d4854d2d093849a18364,https://github.com/cpp597455873/learn_pytorch/archive/8351d0b3c1a012a13178d4854d2d093849a18364.tar.gz
