repo_name,tag_name,commit_sha,url
unc-vision/pytorch_utils,master,f37e948c5ab5e1bf1b8844e722bcf865a3b2741e,https://github.com/unc-vision/pytorch_utils/archive/f37e948c5ab5e1bf1b8844e722bcf865a3b2741e.tar.gz
simonsmh/daka-pytorch,master,4c4ecb5b8cb567ac379915d793344759aac1f5f1,https://github.com/simonsmh/daka-pytorch/archive/4c4ecb5b8cb567ac379915d793344759aac1f5f1.tar.gz
popura/deepy-pytorch,0.0.1,a81cada43eb1618cd0434dc7147afaf231c80253,https://api.github.com/repos/popura/deepy-pytorch/tarball/refs/tags/0.0.1
tuan3w/ddsp-pytorch,master,9ba5e88f44c9c44ca1f62e7a5130e8e92d65905c,https://github.com/tuan3w/ddsp-pytorch/archive/9ba5e88f44c9c44ca1f62e7a5130e8e92d65905c.tar.gz
draculayuan/SRN_pytorch,master,614dcdd5345ddbc28e3ee6fe959b903001d4f22f,https://github.com/draculayuan/SRN_pytorch/archive/614dcdd5345ddbc28e3ee6fe959b903001d4f22f.tar.gz
DeadAt0m/DCA-PyTorch,master,2a79b97d673b394ebbf44483053935f6a6857917,https://github.com/DeadAt0m/DCA-PyTorch/archive/2a79b97d673b394ebbf44483053935f6a6857917.tar.gz
swrd1337/pytorch-ga-cnn,master,8f9c44836328bec253f88c11bf00147c0a49bcc6,https://github.com/swrd1337/pytorch-ga-cnn/archive/8f9c44836328bec253f88c11bf00147c0a49bcc6.tar.gz
BarryLYH/classification_models_pytorch,master,965fee6b869b5515c2e93d9c31899468d0ccb459,https://github.com/BarryLYH/classification_models_pytorch/archive/965fee6b869b5515c2e93d9c31899468d0ccb459.tar.gz
purva98/depth_eigen_pytorch,master,567d04e6fe69b360f83111964a54f6cff1df3bfb,https://github.com/purva98/depth_eigen_pytorch/archive/567d04e6fe69b360f83111964a54f6cff1df3bfb.tar.gz
andfoy/test-lstm-pytorch,master,53d7b895e9ee8e64e4ab290555347a08653de1ce,https://github.com/andfoy/test-lstm-pytorch/archive/53d7b895e9ee8e64e4ab290555347a08653de1ce.tar.gz
sachio222/aha4,master,ec378fe1bace85e325ad7cb8686b8ba321dc97d0,https://github.com/sachio222/aha4/archive/ec378fe1bace85e325ad7cb8686b8ba321dc97d0.tar.gz
unvercan/ssd300-model-pytorch,main,1ac2e4bdb316bfa509eb9398af32f00fcb97a50f,https://github.com/unvercan/ssd300-model-pytorch/archive/1ac2e4bdb316bfa509eb9398af32f00fcb97a50f.tar.gz
kurtamohler/pytorch-perf-test-scripts,master,a6e3700ec299458f572ff549683ea120be7b8e38,https://github.com/kurtamohler/pytorch-perf-test-scripts/archive/a6e3700ec299458f572ff549683ea120be7b8e38.tar.gz
JustinYuu/pytorch-CIFAR10-playground,master,854ffcb7857fb1c114f6ac28a0a8fd7f935d7c40,https://github.com/JustinYuu/pytorch-CIFAR10-playground/archive/854ffcb7857fb1c114f6ac28a0a8fd7f935d7c40.tar.gz
rehohoho/ERFNet-CULane-PyTorch,master,45858874545c7daf2a3761b0405bd03809e78144,https://github.com/rehohoho/ERFNet-CULane-PyTorch/archive/45858874545c7daf2a3761b0405bd03809e78144.tar.gz
midpushgogo/classification-with-resnext,master,e50023d18cb0b7673492dbb97c0059cee7eed659,https://github.com/midpushgogo/classification-with-resnext/archive/e50023d18cb0b7673492dbb97c0059cee7eed659.tar.gz
ChetanMJ/Multi-Media-Event-Detection,master,dfef7207dc279ec2cb77375beac44243a4867ed2,https://github.com/ChetanMJ/Multi-Media-Event-Detection/archive/dfef7207dc279ec2cb77375beac44243a4867ed2.tar.gz
dotaofll/mtframework,master,7084aa2d64a5ea83b31164422e444ff1a6a10b8e,https://github.com/dotaofll/mtframework/archive/7084aa2d64a5ea83b31164422e444ff1a6a10b8e.tar.gz
jinbaoziyl/OpenDL,master,e30cf33fb15068eafcb7eef166c594a28b6445f2,https://github.com/jinbaoziyl/OpenDL/archive/e30cf33fb15068eafcb7eef166c594a28b6445f2.tar.gz
Dhr11/Semantic_Segmentation,master,20d6ba7dde9467696b6f9ea1337523712ee0e971,https://github.com/Dhr11/Semantic_Segmentation/archive/20d6ba7dde9467696b6f9ea1337523712ee0e971.tar.gz
Xiar-fatah/Stock-Market-Patterns,master,e519e54335871e6f4050378ac83656439b17e96f,https://github.com/Xiar-fatah/Stock-Market-Patterns/archive/e519e54335871e6f4050378ac83656439b17e96f.tar.gz
HiBugs/StarGan,master,d3fdf945e828c52e9c05c366333caeeea716f6e8,https://github.com/HiBugs/StarGan/archive/d3fdf945e828c52e9c05c366333caeeea716f6e8.tar.gz
BramVanroy/lt3-2019-transformer-trainer,master,fb538957cac1e65199f01e8d8d98d10f54a427c0,https://github.com/BramVanroy/lt3-2019-transformer-trainer/archive/fb538957cac1e65199f01e8d8d98d10f54a427c0.tar.gz
boubnanm/Handwritten-Text-Generation,master,3e867f5895163eb0ab18f213029b93cec586e289,https://github.com/boubnanm/Handwritten-Text-Generation/archive/3e867f5895163eb0ab18f213029b93cec586e289.tar.gz
