repo_name,tag_name,commit_sha,url
IMAC-projects/NSRR-PyTorch,master,8151aa5828dd37b086c8a492acc7e82d44c8abb5,https://github.com/IMAC-projects/NSRR-PyTorch/archive/8151aa5828dd37b086c8a492acc7e82d44c8abb5.tar.gz
cheniison/e2e-coref-pytorch,master,8ebdcb1e4af9de3f127ebe8bf9247d82cfbd0a68,https://github.com/cheniison/e2e-coref-pytorch/archive/8ebdcb1e4af9de3f127ebe8bf9247d82cfbd0a68.tar.gz
tsujuifu/pytorch_sscr,master,73a3d226b6d7cc04e14400c20ceac2a1af5d393d,https://github.com/tsujuifu/pytorch_sscr/archive/73a3d226b6d7cc04e14400c20ceac2a1af5d393d.tar.gz
Jangho-Kim/PSG-pytorch,master,878e8ac6245703eb59148d91d723f25a0169830f,https://github.com/Jangho-Kim/PSG-pytorch/archive/878e8ac6245703eb59148d91d723f25a0169830f.tar.gz
pvnieo/GeomFmaps_pytorch,master,44a26a0524bff2c823a2ba53fac24e570132126e,https://github.com/pvnieo/GeomFmaps_pytorch/archive/44a26a0524bff2c823a2ba53fac24e570132126e.tar.gz
Charmve/SNE-RoadSeg2,v0.2-alpha,d43948e8599fa8247418b77862584a2145bc6ba6,https://api.github.com/repos/Charmve/SNE-RoadSeg2/tarball/refs/tags/v0.2-alpha
zhangxinyu-xyz/PGAN-VehicleRe-ID,master,6089b5f1ebce78df0913ccf0a483adcecbdf2e1a,https://github.com/zhangxinyu-xyz/PGAN-VehicleRe-ID/archive/6089b5f1ebce78df0913ccf0a483adcecbdf2e1a.tar.gz
Huntersxsx/Action-Recognition-Learning,master,a6d8a4828a165c4f4db925b62a069a4c038eff84,https://github.com/Huntersxsx/Action-Recognition-Learning/archive/a6d8a4828a165c4f4db925b62a069a4c038eff84.tar.gz
duyphuongcri/Variational-AutoEncoder,master,444d87b59f22a16f854762f7f9c71dd452cbac3d,https://github.com/duyphuongcri/Variational-AutoEncoder/archive/444d87b59f22a16f854762f7f9c71dd452cbac3d.tar.gz
racai-ai/RobinASR,master,462066cd12c85066c17acae83566c054b9bc8f38,https://github.com/racai-ai/RobinASR/archive/462066cd12c85066c17acae83566c054b9bc8f38.tar.gz
kyle-one/Context-Encoding-of-Detected-Buildings,master,93fa29d0efcdeb7421722a23c8adf3b32eef386b,https://github.com/kyle-one/Context-Encoding-of-Detected-Buildings/archive/93fa29d0efcdeb7421722a23c8adf3b32eef386b.tar.gz
rachellea/ct-net-models,master,a2cb4ab6c2ef95cce2ad2a7d54a6ea73be9f74ff,https://github.com/rachellea/ct-net-models/archive/a2cb4ab6c2ef95cce2ad2a7d54a6ea73be9f74ff.tar.gz
RobvanGastel/meta-rl-algorithms,master,92ee462e4c7b3e568497bb142f300bdf25268b93,https://github.com/RobvanGastel/meta-rl-algorithms/archive/92ee462e4c7b3e568497bb142f300bdf25268b93.tar.gz
ditto-cc/FusionGAN-pytorch,master,31395a8cc466b601ea1e3a2769c19233d68a9c57,https://github.com/ditto-cc/FusionGAN-pytorch/archive/31395a8cc466b601ea1e3a2769c19233d68a9c57.tar.gz
alessiabertugli/FUSION,master,6d55ccca32da76be05450a8bb27bcb21ac3acc6a,https://github.com/alessiabertugli/FUSION/archive/6d55ccca32da76be05450a8bb27bcb21ac3acc6a.tar.gz
4-geeks/Mask-RCNN-pytorch,master,ab2b28036e18d017fb2b3ff33307db64e38e88b9,https://github.com/4-geeks/Mask-RCNN-pytorch/archive/ab2b28036e18d017fb2b3ff33307db64e38e88b9.tar.gz
VincLee8188/Spatio-temporal-forecasting-PyTorch,master,226e216360ade35c90ecb36c0285f1ac501a3e1a,https://github.com/VincLee8188/Spatio-temporal-forecasting-PyTorch/archive/226e216360ade35c90ecb36c0285f1ac501a3e1a.tar.gz
Noahs-ARK/GroC,master,1d48fdab3a376e617a1e7e7d2a4b5274a5c031d1,https://github.com/Noahs-ARK/GroC/archive/1d48fdab3a376e617a1e7e7d2a4b5274a5c031d1.tar.gz
XAI-Demonstrator/xai-demonstrator,master,9e9cc85d75a42206e20deb2ae166b92205767935,https://github.com/XAI-Demonstrator/xai-demonstrator/archive/9e9cc85d75a42206e20deb2ae166b92205767935.tar.gz
acphile/MCCWS,master,51f4a76c3f0e5cf760dc60e4b6bc779baaa5e108,https://github.com/acphile/MCCWS/archive/51f4a76c3f0e5cf760dc60e4b6bc779baaa5e108.tar.gz
zyxu1996/HRCNet-High-Resolution-Context-Extraction-Network,master,553b7d1f1b8e7e55748360413416858277608786,https://github.com/zyxu1996/HRCNet-High-Resolution-Context-Extraction-Network/archive/553b7d1f1b8e7e55748360413416858277608786.tar.gz
liangheming/auto_assignv2,master,a36180dc0f632e8f40718b28405382a4709aa92e,https://github.com/liangheming/auto_assignv2/archive/a36180dc0f632e8f40718b28405382a4709aa92e.tar.gz
manyids2/mkd_local_descriptor,v1.0.2,ca1639c9b706880f1abe5f228b5957e2b9eec7d7,https://api.github.com/repos/manyids2/mkd_local_descriptor/tarball/refs/tags/v1.0.2
manyids2/mkd_local_descriptor,1.0.2,ca1639c9b706880f1abe5f228b5957e2b9eec7d7,https://api.github.com/repos/manyids2/mkd_local_descriptor/tarball/refs/tags/1.0.2
manyids2/mkd_local_descriptor,1.0.1,93e1a05ef74ec6b8ee7e222f6e395aa24e2b8909,https://api.github.com/repos/manyids2/mkd_local_descriptor/tarball/refs/tags/1.0.1
manyids2/mkd_local_descriptor,1.0.0,d6caa136f1e3f280ad00739cf03c361e4ad4b065,https://api.github.com/repos/manyids2/mkd_local_descriptor/tarball/refs/tags/1.0.0
manyids2/mkd_local_descriptor,1.0,d7d36f79107b28d5a20a751b64183bb37ea80231,https://api.github.com/repos/manyids2/mkd_local_descriptor/tarball/refs/tags/1.0
rdroste/SonoNet_PyTorch,master,58e9f636be6fbfd87fbd1a27520b872828afa218,https://github.com/rdroste/SonoNet_PyTorch/archive/58e9f636be6fbfd87fbd1a27520b872828afa218.tar.gz
lmbxmu/DCFF,master,c665052802fbaaa0c308d8a3bcacffadda63be46,https://github.com/lmbxmu/DCFF/archive/c665052802fbaaa0c308d8a3bcacffadda63be46.tar.gz
stevinc/TheColorOutOfSpace,master,f8451a6b4d27ac98937eb21da6188e41f6cd254a,https://github.com/stevinc/TheColorOutOfSpace/archive/f8451a6b4d27ac98937eb21da6188e41f6cd254a.tar.gz
YaoXinZhi/Convert-Bert-TF-checkpoint-to-Pytorch,master,45edcf83c42b6d85981dff9b94a2f09e02a84988,https://github.com/YaoXinZhi/Convert-Bert-TF-checkpoint-to-Pytorch/archive/45edcf83c42b6d85981dff9b94a2f09e02a84988.tar.gz
chengsen/PyTorch_GCN,master,6c6c381e4674ce06cc24e23bdf137995f2c02f28,https://github.com/chengsen/PyTorch_GCN/archive/6c6c381e4674ce06cc24e23bdf137995f2c02f28.tar.gz
BCV-Uniandes/SIMBA,master,1f25cdd5005ad71918938ea6bef4544a4c24281b,https://github.com/BCV-Uniandes/SIMBA/archive/1f25cdd5005ad71918938ea6bef4544a4c24281b.tar.gz
KamWithK/PyParquetLoaders,master,09f8529a8c9b6854f6965346cced1169b83ba96b,https://github.com/KamWithK/PyParquetLoaders/archive/09f8529a8c9b6854f6965346cced1169b83ba96b.tar.gz
asteroid-team/pytorch-pit,master,5ae1bc891b2c2a6f5384c1309dd3ecef766db021,https://github.com/asteroid-team/pytorch-pit/archive/5ae1bc891b2c2a6f5384c1309dd3ecef766db021.tar.gz
yexiangw/savn,master,43243181c562d892cfa2418ac8c137d175de9d95,https://github.com/yexiangw/savn/archive/43243181c562d892cfa2418ac8c137d175de9d95.tar.gz
labstructbioinf/EdgeGat,master,84d44a946602f168aec772d78237cf1e5d4326b1,https://github.com/labstructbioinf/EdgeGat/archive/84d44a946602f168aec772d78237cf1e5d4326b1.tar.gz
lucadiliello/semantic-loss-pytorch,master,cfd67ebb308eaa8519faaae40f4adecd92690d96,https://github.com/lucadiliello/semantic-loss-pytorch/archive/cfd67ebb308eaa8519faaae40f4adecd92690d96.tar.gz
mohsenkheirandishfard/DLRSC,master,9b83b1d6a891129fcfcc88ab033f29c52a57bf75,https://github.com/mohsenkheirandishfard/DLRSC/archive/9b83b1d6a891129fcfcc88ab033f29c52a57bf75.tar.gz
zgahhblhc/Debiased-Chat,master,cf45200b075c8f545905c0f0e4fe26369878f378,https://github.com/zgahhblhc/Debiased-Chat/archive/cf45200b075c8f545905c0f0e4fe26369878f378.tar.gz
allenyummy/EHR_NER,0.1.1-rc,3676d6f9c395c63b3225e9ff50496cd775711d06,https://api.github.com/repos/allenyummy/EHR_NER/tarball/refs/tags/0.1.1-rc
allenyummy/EHR_NER,0.1.0-rc,f0359b349e4aef892ccdb86e4939ce13f2e64ce1,https://api.github.com/repos/allenyummy/EHR_NER/tarball/refs/tags/0.1.0-rc
ezeli/Transformer_model,master,8eb271f3df5d433cef87554ba072a310f924eac4,https://github.com/ezeli/Transformer_model/archive/8eb271f3df5d433cef87554ba072a310f924eac4.tar.gz
jrieke/traintool,master,0ada1ff20a9a570be5cfb4ac21f3f914604c9833,https://github.com/jrieke/traintool/archive/0ada1ff20a9a570be5cfb4ac21f3f914604c9833.tar.gz
bishwarup307/pytorch-retinanet,master,ce4c3c77c39d418a8d3561bcab70207b4a227a93,https://github.com/bishwarup307/pytorch-retinanet/archive/ce4c3c77c39d418a8d3561bcab70207b4a227a93.tar.gz
YuanWu3/Dual-Mixup-Regularized-Learning-for-Adversarial-Domain-Adaptation,master,bf4df96acf2654202ad951fceabf985f1817ac92,https://github.com/YuanWu3/Dual-Mixup-Regularized-Learning-for-Adversarial-Domain-Adaptation/archive/bf4df96acf2654202ad951fceabf985f1817ac92.tar.gz
odegeasslbc/Sketch2art-pytorch,master,01df96278a583272f61e315fdf9dea0d6f2fb596,https://github.com/odegeasslbc/Sketch2art-pytorch/archive/01df96278a583272f61e315fdf9dea0d6f2fb596.tar.gz
micts/acgcn,master,ab0bb24012b0f3f290d6af816b623c901892eea7,https://github.com/micts/acgcn/archive/ab0bb24012b0f3f290d6af816b623c901892eea7.tar.gz
vgaraujov/CPC-NLP-PyTorch,master,a182f2879fafca53e4bd7a71c29c51e9b17396a0,https://github.com/vgaraujov/CPC-NLP-PyTorch/archive/a182f2879fafca53e4bd7a71c29c51e9b17396a0.tar.gz
