repo_name,tag_name,commit_sha,url
mania087/HAR-Federated-Transfer-Learning-in-Pytorch,main,414b813b509b1d4f2c7604d6dab2ca572f0b4ee6,https://github.com/mania087/HAR-Federated-Transfer-Learning-in-Pytorch/archive/414b813b509b1d4f2c7604d6dab2ca572f0b4ee6.tar.gz
HipGraph/MarkovGNN,main,04f1f5129d63db352f0b6733a062294874c09caa,https://github.com/HipGraph/MarkovGNN/archive/04f1f5129d63db352f0b6733a062294874c09caa.tar.gz
cht619/MADA,master,08ff06cae5664fc7d2c669c1aebcf572991c64f7,https://github.com/cht619/MADA/archive/08ff06cae5664fc7d2c669c1aebcf572991c64f7.tar.gz
taishan1994/pytorch_bert_coreference_resolution,main,0dca944d96b800c682a76c2f8f478c57e6cfc55b,https://github.com/taishan1994/pytorch_bert_coreference_resolution/archive/0dca944d96b800c682a76c2f8f478c57e6cfc55b.tar.gz
munirfarzeen/LDNet,main,8f0b928b750008ed41caee8f0c76da4cc5f28b40,https://github.com/munirfarzeen/LDNet/archive/8f0b928b750008ed41caee8f0c76da4cc5f28b40.tar.gz
fabian-sp/lassonet,main,dbe20b75d0a40fb4e61b1fed522fc4a3a3e7e533,https://github.com/fabian-sp/lassonet/archive/dbe20b75d0a40fb4e61b1fed522fc4a3a3e7e533.tar.gz
mcbal/afem,main,6101605bf427ccc655bd958d27407fcc133d47b4,https://github.com/mcbal/afem/archive/6101605bf427ccc655bd958d27407fcc133d47b4.tar.gz
TakaoNarikawa/LayoutGAN-Reimplementation,main,bf8d2cbdafdfccc8e549f990997d8f40252b017a,https://github.com/TakaoNarikawa/LayoutGAN-Reimplementation/archive/bf8d2cbdafdfccc8e549f990997d8f40252b017a.tar.gz
zeyuanyin/LTH-Backdoor,main,96caee6fd6f370f4070e288407074a115a41cfee,https://github.com/zeyuanyin/LTH-Backdoor/archive/96caee6fd6f370f4070e288407074a115a41cfee.tar.gz
HuangxingLin123/Noise2Grad_Pytorch_code,main,a38c2b3c53511deaa51aa5fb0bc7b0d70af00bfd,https://github.com/HuangxingLin123/Noise2Grad_Pytorch_code/archive/a38c2b3c53511deaa51aa5fb0bc7b0d70af00bfd.tar.gz
FlyEgle/ResNet50vd-pytorch,master,031d208790a7203750df8307beaa34151fdaca0b,https://github.com/FlyEgle/ResNet50vd-pytorch/archive/031d208790a7203750df8307beaa34151fdaca0b.tar.gz
soloist97/region-hierarchical-pytorch,main,b885536ded34af060713be8d73d379f82c233d96,https://github.com/soloist97/region-hierarchical-pytorch/archive/b885536ded34af060713be8d73d379f82c233d96.tar.gz
ma7dev/cookiecutter-pytorch-lightning,main,e876478b7b38cefd6f5d3887f6c2f9959f13f9b0,https://github.com/ma7dev/cookiecutter-pytorch-lightning/archive/e876478b7b38cefd6f5d3887f6c2f9959f13f9b0.tar.gz
yu-li/HWFI,main,7b5a89f9416de48988b1651fd7f940ca19bb8125,https://github.com/yu-li/HWFI/archive/7b5a89f9416de48988b1651fd7f940ca19bb8125.tar.gz
kaylode/vqa-transformer,master,435378dfc508c580c0dfb13144fc26c06ea690ed,https://github.com/kaylode/vqa-transformer/archive/435378dfc508c580c0dfb13144fc26c06ea690ed.tar.gz
maxwellzh/torch-gather,main,0d324d81bffe4e13894740e4a94b5cd68582a96b,https://github.com/maxwellzh/torch-gather/archive/0d324d81bffe4e13894740e4a94b5cd68582a96b.tar.gz
DDELab/deepsteganalysis,v0.1,4ea25c0fd50586a9e4d40a749b6c7cc58d145e8a,https://api.github.com/repos/DDELab/deepsteganalysis/tarball/refs/tags/v0.1
smkim7-kr/AdaMatch-pytorch,master,f1da177fed141c2c414679e887ff3e9a249ea026,https://github.com/smkim7-kr/AdaMatch-pytorch/archive/f1da177fed141c2c414679e887ff3e9a249ea026.tar.gz
MTandHJ/PyTorch-Robust,master,1ba0a96953032db7952278ea49b2f1d5cdfac12c,https://github.com/MTandHJ/PyTorch-Robust/archive/1ba0a96953032db7952278ea49b2f1d5cdfac12c.tar.gz
DaniloXiao/BEV-RoadSeg,master,9ce92e47fb6adfc5a8321afcad53b1fc33148031,https://github.com/DaniloXiao/BEV-RoadSeg/archive/9ce92e47fb6adfc5a8321afcad53b1fc33148031.tar.gz
siddarth-c/FedGMA,main,ccc8625f50422775b4781cd15e4a9b8d78761ade,https://github.com/siddarth-c/FedGMA/archive/ccc8625f50422775b4781cd15e4a9b8d78761ade.tar.gz
NMZ0429/NaMAZU,Checkpoint,24a71f78875f04a2ae4ca32e8f658dad38503743,https://api.github.com/repos/NMZ0429/NaMAZU/tarball/refs/tags/Checkpoint
talipturkmen/Fastformer-Pytorch,main,fa1418b4945bfc2f4ecf18934a4692c0fa5052d1,https://github.com/talipturkmen/Fastformer-Pytorch/archive/fa1418b4945bfc2f4ecf18934a4692c0fa5052d1.tar.gz
ryo-abiko/CANet,master,aa4d4225f6b2440fc6386fae6d4aa781af2dd830,https://github.com/ryo-abiko/CANet/archive/aa4d4225f6b2440fc6386fae6d4aa781af2dd830.tar.gz
mhw32/contrastive-ring-public,main,fb3e1c266e842d63c1a4f9c0107a4b5d510f39c9,https://github.com/mhw32/contrastive-ring-public/archive/fb3e1c266e842d63c1a4f9c0107a4b5d510f39c9.tar.gz
Qinzixin/covid-19-weibo-text-analysis,master,229336ef0a07d6c5e7be619a86d84a93ddd3b0a6,https://github.com/Qinzixin/covid-19-weibo-text-analysis/archive/229336ef0a07d6c5e7be619a86d84a93ddd3b0a6.tar.gz
ZJCV/KnowledgeReview,master,eed493948d4c66dcd7208dd26326a4752effcb9b,https://github.com/ZJCV/KnowledgeReview/archive/eed493948d4c66dcd7208dd26326a4752effcb9b.tar.gz
heyoh-app/gestures-detector,main,b052382a9899d771502b79a97cea28ff51bdfa0e,https://github.com/heyoh-app/gestures-detector/archive/b052382a9899d771502b79a97cea28ff51bdfa0e.tar.gz
