repo_name,tag_name,commit_sha,url
maximborodai/pytorch-furniture-classification,master,0223d09e6d750b94e54c4f0680da24a0f036bd78,https://github.com/maximborodai/pytorch-furniture-classification/archive/0223d09e6d750b94e54c4f0680da24a0f036bd78.tar.gz
CirsteaAndrei/Snake-Pygame-Pytorch,main,9f8b2a322e4ac99636ad1aa267f1264763a5a91c,https://github.com/CirsteaAndrei/Snake-Pygame-Pytorch/archive/9f8b2a322e4ac99636ad1aa267f1264763a5a91c.tar.gz
SlientRainyDay/pytorch-official-demo,main,6e94a66df25320bd7786b4e55f434edda1973515,https://github.com/SlientRainyDay/pytorch-official-demo/archive/6e94a66df25320bd7786b4e55f434edda1973515.tar.gz
bbikdash/pytorch_lightning_tutorial,master,3a390b7726620db96ce5a16d9518ff3aa6ea1365,https://github.com/bbikdash/pytorch_lightning_tutorial/archive/3a390b7726620db96ce5a16d9518ff3aa6ea1365.tar.gz
Maluspectabilis/PyTorch-Visual,main,395fd8a8567e14139841068b74c949d2e9f9c73d,https://github.com/Maluspectabilis/PyTorch-Visual/archive/395fd8a8567e14139841068b74c949d2e9f9c73d.tar.gz
urcodesogreat/GNetDet-Pytorch,main,d142a1317f34c3f910768449fbb8683f14e81c81,https://github.com/urcodesogreat/GNetDet-Pytorch/archive/d142a1317f34c3f910768449fbb8683f14e81c81.tar.gz
Hamza2Malik/Transformer-using-Pytorch,master,58fe8c9e3a7170ba2fb53f20146532645e18b67f,https://github.com/Hamza2Malik/Transformer-using-Pytorch/archive/58fe8c9e3a7170ba2fb53f20146532645e18b67f.tar.gz
Fatemeh-Farnaghizadeh/CycleGan_Pytorch,master,f95c9c3b877317d078713ed0d468e5e606454d54,https://github.com/Fatemeh-Farnaghizadeh/CycleGan_Pytorch/archive/f95c9c3b877317d078713ed0d468e5e606454d54.tar.gz
GrayMind/pytorch-deep-learning,master,3f42287fb478379bb010dff94e5708fd7506523f,https://github.com/GrayMind/pytorch-deep-learning/archive/3f42287fb478379bb010dff94e5708fd7506523f.tar.gz
fortuneamanze/PyTorch7,master,f5aead82ab6c3db4e995db0cfb1b6cd4ab361f4e,https://github.com/fortuneamanze/PyTorch7/archive/f5aead82ab6c3db4e995db0cfb1b6cd4ab361f4e.tar.gz
Keith-Dao/PyTorch-Models,main,b7b2d72edcafb87d55916376b297eeb901549079,https://github.com/Keith-Dao/PyTorch-Models/archive/b7b2d72edcafb87d55916376b297eeb901549079.tar.gz
OfficialAC18/FederatedAveraging-Pytorch,main,202abcbab66fe15c3d7a8a5920e9e2750945edbb,https://github.com/OfficialAC18/FederatedAveraging-Pytorch/archive/202abcbab66fe15c3d7a8a5920e9e2750945edbb.tar.gz
lorewar2/yolo_implementation_pytorch,main,c053cd8fa45a83f29b4430a7a72a36aaeac6e494,https://github.com/lorewar2/yolo_implementation_pytorch/archive/c053cd8fa45a83f29b4430a7a72a36aaeac6e494.tar.gz
adityagi1005/Neural_Network_pytorch,main,241d1769ec4e24171ed9087819bba82754cb06fc,https://github.com/adityagi1005/Neural_Network_pytorch/archive/241d1769ec4e24171ed9087819bba82754cb06fc.tar.gz
Shiweiliuiiiiiii/pytorch-image-models,main,cd8fd6d053f090115c41540b0428436b4717909b,https://github.com/Shiweiliuiiiiiii/pytorch-image-models/archive/cd8fd6d053f090115c41540b0428436b4717909b.tar.gz
RubberSandwich/PyTorch-NN,master,4a230138ae6835c5c36e0297deb9ad5b06f27358,https://github.com/RubberSandwich/PyTorch-NN/archive/4a230138ae6835c5c36e0297deb9ad5b06f27358.tar.gz
stefanherdy/pytorch-semantic-segmentation,main,b96e885941aa5a00715b89402a357797f14617b9,https://github.com/stefanherdy/pytorch-semantic-segmentation/archive/b96e885941aa5a00715b89402a357797f14617b9.tar.gz
Valll-v/PyTorchPet,master,f428372a6fa5a2145db127dac87faee01536ae7c,https://github.com/Valll-v/PyTorchPet/archive/f428372a6fa5a2145db127dac87faee01536ae7c.tar.gz
stephen-mul/FatGAN-pytorch,main,c38e1fb13394af3b59d06b359eea2bc7e1826c42,https://github.com/stephen-mul/FatGAN-pytorch/archive/c38e1fb13394af3b59d06b359eea2bc7e1826c42.tar.gz
oknelbistan/image-caption-pytorch,main,cbcf777c5035bab09b7b66846e72c83d22f7ce7b,https://github.com/oknelbistan/image-caption-pytorch/archive/cbcf777c5035bab09b7b66846e72c83d22f7ce7b.tar.gz
Mai0313/Captcha-Resolver-Pytorch,v0.1.5,4627ce843c822b6a770e03e9bc90b688f6061ded,https://api.github.com/repos/Mai0313/Captcha-Resolver-Pytorch/tarball/refs/tags/v0.1.5
Mai0313/Captcha-Resolver-Pytorch,v0.1.4,4627ce843c822b6a770e03e9bc90b688f6061ded,https://api.github.com/repos/Mai0313/Captcha-Resolver-Pytorch/tarball/refs/tags/v0.1.4
Mai0313/Captcha-Resolver-Pytorch,v0.1.3,857dd68266f53b369545fd30f425369268c93d9b,https://api.github.com/repos/Mai0313/Captcha-Resolver-Pytorch/tarball/refs/tags/v0.1.3
Mai0313/Captcha-Resolver-Pytorch,v0.1.2,77ab0d6df3124e23d2be8998e7995174d8ad6da1,https://api.github.com/repos/Mai0313/Captcha-Resolver-Pytorch/tarball/refs/tags/v0.1.2
Mai0313/Captcha-Resolver-Pytorch,v0.1.1,16007bee230ae5f008f0f2c4270610190659fde4,https://api.github.com/repos/Mai0313/Captcha-Resolver-Pytorch/tarball/refs/tags/v0.1.1
Mai0313/Captcha-Resolver-Pytorch,v0.1.0,9e95822e66f53be85bb466995850cf29aef169f5,https://api.github.com/repos/Mai0313/Captcha-Resolver-Pytorch/tarball/refs/tags/v0.1.0
parthdev99/Checkers_PyTorch,main,f4cfbafb1de8dccf6e2f26124efa387d7896087e,https://github.com/parthdev99/Checkers_PyTorch/archive/f4cfbafb1de8dccf6e2f26124efa387d7896087e.tar.gz
muddukrishna96/tensorflow-vs-pytorch,main,41b98e63ea20d53dec1d0d7b1205c3ce15650e6e,https://github.com/muddukrishna96/tensorflow-vs-pytorch/archive/41b98e63ea20d53dec1d0d7b1205c3ce15650e6e.tar.gz
PranshDalal/maggie-PyTorch,main,b166b59ec6b80bd339c918cad5474c0666fd9e62,https://github.com/PranshDalal/maggie-PyTorch/archive/b166b59ec6b80bd339c918cad5474c0666fd9e62.tar.gz
WATCHARAPHON6912/instance-segmentation-pytorch,main,65069d395c96b93abab1d286dc890e699fd82972,https://github.com/WATCHARAPHON6912/instance-segmentation-pytorch/archive/65069d395c96b93abab1d286dc890e699fd82972.tar.gz
jtj97/tensor_fuzz_pytorch,main,1675a4fab22fb756088cc3e9d45c2b65efbed943,https://github.com/jtj97/tensor_fuzz_pytorch/archive/1675a4fab22fb756088cc3e9d45c2b65efbed943.tar.gz
enkitol/pretrained-vit-pytorch,main,4f775e468d469774627051885692c6f6056b7eb9,https://github.com/enkitol/pretrained-vit-pytorch/archive/4f775e468d469774627051885692c6f6056b7eb9.tar.gz
Blackgale/Pytorch---Wall-Detector,main,e337898c1c9eec7317330634a0c945eeded19602,https://github.com/Blackgale/Pytorch---Wall-Detector/archive/e337898c1c9eec7317330634a0c945eeded19602.tar.gz
ASDWZY/yolov5-pytorch,main,7ebf4d05bb4ce5b4e0a229028e5c688983ea0126,https://github.com/ASDWZY/yolov5-pytorch/archive/7ebf4d05bb4ce5b4e0a229028e5c688983ea0126.tar.gz
johnsonhsu1999/cifar10-pytorch,main,6ecebd3fed5c038f3b710bee61c81c245b718599,https://github.com/johnsonhsu1999/cifar10-pytorch/archive/6ecebd3fed5c038f3b710bee61c81c245b718599.tar.gz
chien-liu/DCGAN-PyTorch,main,1c61b9be19a8220702a457fc72473e4c8f3565b5,https://github.com/chien-liu/DCGAN-PyTorch/archive/1c61b9be19a8220702a457fc72473e4c8f3565b5.tar.gz
LukaNedimovic/pytorch-algo-impl,main,b3c62da90c36efc7a0b3de78e1493d1f42305daf,https://github.com/LukaNedimovic/pytorch-algo-impl/archive/b3c62da90c36efc7a0b3de78e1493d1f42305daf.tar.gz
ahorazahedi/pytorch_molecule_generation,main,648f509d7d3693293671326833d738a806b06f76,https://github.com/ahorazahedi/pytorch_molecule_generation/archive/648f509d7d3693293671326833d738a806b06f76.tar.gz
yujimats/2classification_pytorch,main,37e5f586b93c5714fcc8399667c5d3fcf8a20c25,https://github.com/yujimats/2classification_pytorch/archive/37e5f586b93c5714fcc8399667c5d3fcf8a20c25.tar.gz
ImahnShekhzadeh/DDPM-PyTorch,main,a348af0c8bbd074580350f6908a864f92923771d,https://github.com/ImahnShekhzadeh/DDPM-PyTorch/archive/a348af0c8bbd074580350f6908a864f92923771d.tar.gz
redsheepX/blackJackAI,main,d3e41b3ddd1762a1f0ee219d494e53488a8a0bed,https://github.com/redsheepX/blackJackAI/archive/d3e41b3ddd1762a1f0ee219d494e53488a8a0bed.tar.gz
AditMeh/torch-distributed-sandbox,main,d38436cdd89e28168ae283e5e5c66b5ea494feae,https://github.com/AditMeh/torch-distributed-sandbox/archive/d38436cdd89e28168ae283e5e5c66b5ea494feae.tar.gz
hesperusli/pytorch-flowersImage-classification,master,73cbe9e4728179d3f2b07c1bf480a1aa73af9643,https://github.com/hesperusli/pytorch-flowersImage-classification/archive/73cbe9e4728179d3f2b07c1bf480a1aa73af9643.tar.gz
